집계구코드,net_node,classic_cnt,tarr_single,tarr_median,tarr_p025,tarr_p975,tarr_std,tarr_ci_width
1104073020606,8213963863,49,89.79591836734694,85.23554531209578,0.0,98.70725475808374,37.433101673189114,98.70725475808374
1104073020607,8213963863,49,89.79591836734694,85.23554531209578,0.0,98.70725475808374,37.433101673189114,98.70725475808374
1104073020604,5573158008,55,94.54545454545455,89.6700011700224,0.0,98.18181818181819,38.056199279759056,98.18181818181819
1104073020605,8488729629,55,70.9090909090909,68.63387933388924,0.0,98.18181818181819,34.858770558916824,98.18181818181819
1104073020602,5573158008,55,94.54545454545455,89.6700011700224,0.0,98.18181818181819,38.056199279759056,98.18181818181819
1104073020603,3807095992,63,95.23809523809523,91.40738187168425,0.0,98.99453147850956,37.48445298829993,98.99453147850956
1104073020601,3807096046,44,93.18181818181817,88.50950869702902,0.0,100.0,37.75299148946448,100.0
1104073020608,12891901352,24,87.5,83.03083440585385,0.0,100.0,35.20884166365653,100.0
1104073020609,3807095992,63,95.23809523809523,91.40738187168425,0.0,98.99453147850956,37.48445298829993,98.99453147850956
1104073030003,436879840,30,40.0,37.61644501645539,0.0,100.0,39.97466720944897,100.0
1104073030002,5290391103,54,66.66666666666666,64.68037084704615,0.0,100.0,33.935158403618445,100.0
1104073030001,8488729624,54,68.51851851851852,66.36669804726297,0.0,95.80205493133714,33.98094268790579,95.80205493133714
1104073030203,8173927752,27,40.74074074074074,37.76129701130998,0.0,97.65390678318899,39.09729538850882,97.65390678318899
1104073030202,8173927756,23,52.17391304347826,48.287682092046836,0.0,97.24589057156969,38.425285981920226,97.24589057156969
1104073030201,8173927743,14,35.714285714285715,32.522024575609905,0.0,95.47539165329304,38.89442498196372,95.47539165329304
1104073030306,8488728770,48,62.5,60.451632436016354,0.0,96.04096769663141,32.41359861741855,96.04096769663141
1104073030305,8488728719,45,60.0,57.81507459841744,0.0,95.77703220974017,32.666076139038736,95.77703220974017
1104073030304,8488728814,52,65.38461538461539,63.32192357193256,0.0,96.34550864304437,34.191534720914426,96.34550864304437
1104073030303,8488728777,47,61.702127659574465,59.610177806995424,0.0,95.9567329667725,32.38712503379726,95.9567329667725
1104073030302,8488728724,44,59.09090909090909,56.85632629383602,0.0,94.84797650664102,32.92136885060975,94.84797650664102
1104073030301,3807095152,33,45.45454545454545,43.28767728768672,0.0,95.0501661559425,33.159350602146624,95.0501661559425
1104073030307,8488728814,52,65.38461538461539,63.32192357193256,0.0,96.34550864304437,34.191534720914426,96.34550864304437
1104073030604,8173927780,44,59.09090909090909,56.85632629383602,0.0,97.1207037793683,32.89694180299254,97.1207037793683
1104073030603,8173927791,49,63.26530612244898,61.258741978138474,0.0,97.41450951616744,32.605804158386924,97.41450951616744
1104073030602,8173927777,38,52.63157894736842,50.749825012991096,0.0,96.66607806032118,32.616113883220365,96.66607806032118
1104073040001,9577131727,1,100.0,100.0,0.0,100.0,29.571505120876548,100.0
1104073040201,3851466455,55,100.0,100.0,0.0,100.0,32.08113028478417,100.0
1104073040202,3851466455,55,100.0,100.0,0.0,100.0,32.08113028478417,100.0
1104073040301,11569508824,48,95.83333333333334,92.85388960390259,0.0,100.0,33.18935509002548,100.0
1104073040302,11569508815,51,96.07843137254902,92.74846485142052,0.0,100.0,34.511378933259174,100.0
1104073040303,11569508822,39,94.87179487179486,91.8923511423641,0.0,100.0,33.020944392212314,100.0
1104073040501,4201516942,45,100.0,100.0,0.0,100.0,32.24393534838809,100.0
1104073040502,4201516942,45,100.0,100.0,0.0,100.0,32.24393534838809,100.0
1104059030206,8214316953,73,61.64383561643836,57.23589146878737,0.0,89.58720270894838,33.53187910608983,89.58720270894838
1104072020405,3849146224,45,80.0,74.63700128702463,0.0,97.77777777777777,40.173023042337704,97.77777777777777
1104073020204,12891901353,28,89.28571428571429,84.81654869156814,0.0,100.0,35.80027115083592,100.0
